data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1371981,728,SSD4615,4615,2017-11-27,2017,1,Violence against civilians,Murle Ethnic Militia (South Sudan),,4,Civilians (South Sudan),Bor Clan Dinka Ethnic Militia (South Sudan); Aid Workers (South Sudan),7,47,Eastern Africa,South Sudan,Jonglei,Duk,Duk Payuel,Duk Payuel,7.5082,31.4871,1,Sudan Tribune; UNMISS; Radio Tamazuj; Eye Radio; Gurtong; UNOCHA; UNSC,Other-subnational-regional,"On 27 and 28 November, Murle youth attacked Dinka civilians in Duk Payuel county. Around 40 civilians killed, over 50 women and children abducted, more than than 1,300 cattle raided, civilian properties and humanitarian food items looted and burnt down. Among the casualties, six people working for NGOs were killed (including five from WFP cooperating partners) and another three aid workers injured. A joint force of the army, police and security was deployed and the abducted people were recovered a few days later.",20,1524053836,SSD
1371982,728,SSD4614,4614,2017-11-27,2017,1,Violence against civilians,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),,7,17,Eastern Africa,South Sudan,Central Equatoria,Yei,Yei,Yei,4.0899,30.6716,1,Radio Tamazuj,Subnational,"An SPLA soldiers beat and shot at sellers from the Vivacell telephone company in Yei town, accusing the company of high charges. Military agents later arrested the soldier.",0,1524053836,SSD
1372222,728,SSD4609,4609,2017-11-26,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Western Equatoria,Mundri West,Mundri,Mundri,5.3500,30.3167,2,Radio Tamazuj; UNSC,Other-subnational,"On 26 November, SPLA clashed with SPLA-IO between Mundri town and Bangolo, as well as in Wiro, east of Lui, and Nywu, south-west of Mundri town, Western Equatoria. Three civilians killed.",1,1524053836,SSD
1372223,728,SSD4611,4611,2017-11-26,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Western Equatoria,Mundri East,Lozoh,Wiro,5.3227,30.5336,1,Radio Tamazuj; UNSC,Other-subnational,"On 26 November, SPLA clashed with SPLA-IO between Mundri town and Bangolo, as well as in Wiro, east of Lui, and Nywu, south-west of Mundri town, Western Equatoria. Three civilians killed.",2,1524053836,SSD
1372224,728,SSD4612,4612,2017-11-26,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Maiwut,Maiwut,Jekau,8.4091,33.7036,1,Sudan Tribune; Radio Tamazuj,Subnational-regional,"On 26 November an SPLA attempt to advance towards the SPLA-IO-controlled Maiwut area on the outskirts of Pagak was pushed back. Clashes took place at Kubri Jekau. The SPLA-IO claimed a dozen government troops dead, while two fighters died on their side.",14,1524053836,SSD
1372412,728,SSD4881,4881,2017-11-24,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Luakpiny/Nasir,,Nasir,8.6000,33.0667,1,UNSC,Other,"On 24 November, SPLA and SPLA-IO forces clashed in Nasir in Upper Nile.",0,1524053836,SSD
1594169,728,SSD4607,4607,2017-11-24,2017,1,Strategic development,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,NPASS: National People's Alliance of South Sudan,,2,22,Eastern Africa,South Sudan,Unity,Rubkona,Rubkoana,Bentiu,9.2525,29.7883,3,Sudan Tribune,Regional,"Change to armed group: A senior SPLA-IO official under Machar and former governor of rebel areas in Unity State (Ruai Kuol Jal) resigned with several colleagues and formed a new rebel armed group, the National People's Alliance of South Sudan (NPASS).",0,1525109203,SSD
1372485,728,SSD4608,4608,2017-11-24,2017,1,Violence against civilians,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,Radio Tamazuj,Subnational,Unknown gunmen shot dead a young man after going to meet with soldiers associated to former SPLA Chief of General Staff General Paul Malong in Juba.,1,1524053836,SSD
1372486,728,SSD4606,4606,2017-11-24,2017,1,Battle-Government regains territory,SPLA/M-In Opposition-Deng Gai: Sudanese Peoples Liberation Army/Movement-In Opposition (Deng Gai Faction),,3,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,23,Eastern Africa,South Sudan,Unity,Mayendit,Thonyor,Rupchai,8.1900,30.1100,1,Eye Radio; Gurtong,Subnational,"Clashes between SPLA-IO led by FVP Deng Gai and SPLA-IO forces in Rup-kuai, Southern Liech State in Unity, over 23-24 November. Deng Gai's forces tactically withdrew on 23 November after coming under attack from Machar's forces, but re-captured the area the following day. A rebel source claimed to have killed 28 government forces.",14,1524053836,SSD
1372639,728,SSD4605,4605,2017-11-23,2017,1,Violence against civilians,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Lakes,Cueibet,Rup,Mayath,6.9764,29.3830,1,Gurtong,Subnational,"Unknown gunmen shot dead an Executive Chief in Mayath County, Gok State. Circumstances unclear.",1,1524053836,SSD
1594167,728,SSD4604,4604,2017-11-23,2017,1,Strategic development,Military Forces of South Sudan (2011-),,1,SSULM/A: South Sudan United Liberation Movement/Army,,2,12,Eastern Africa,South Sudan,Unity,Pariang,Awet-adet,Pariang,9.9123,29.9814,1,Radio Tamazuj,Subnational,"Change to armed group: An SPLA officer from Pariang in Ruweng state in Unity defected, accusing President Kiir of waging a tribally engineered war and failing to deliver services to the people of South Sudan. He announced the formation of a new rebel group called the South Sudan United Liberation Movement/Army at the border with Sudan.",0,1525109203,SSD
1372641,728,SSD4603,4603,2017-11-23,2017,1,Battle-Non-state actor overtakes territory,SPLA/M-In Opposition-Deng Gai: Sudanese Peoples Liberation Army/Movement-In Opposition (Deng Gai Faction),,3,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,23,Eastern Africa,South Sudan,Unity,Mayendit,Thonyor,Rupchai,8.1900,30.1100,1,Eye Radio; Gurtong,Subnational,"Clashes between SPLA-IO led by FVP Deng Gai and SPLA-IO forces in Rup-kuai, Southern Liech State in Unity, over 23-24 November. Deng Gai's forces tactically withdrew on 23 November after coming under attack from Machar's forces, but re-captured the area the following day. A rebel source claimed to have killed 28 government forces.",14,1524053836,SSD
1372732,728,SSD4880,4880,2017-11-22,2017,1,Violence against civilians,Police Forces of South Sudan (2011-),,1,Civilians (South Sudan),,7,17,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Gudele,4.8677,31.5467,1,UNSC,Other,"On 22 November, national police forces were deployed to the Gudele area in Juba to disarm alleged land grabbers, resulting in the death of two civilians. It is unclear if the deaths occurred in the context of a clash.",2,1524053836,SSD
1372832,728,SSD4600,4600,2017-11-22,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Western Equatoria,Mundri West,Bangolo,Bangolo,4.8166,30.3133,1,Sudan Tribune,Regional,"Rebels claimed government forces launched a coordinated attack on their positions in Bari, Medewu and Bangalo in Mundri, Equatoria, causing destruction and looting of civilians' properties.",0,1524053836,SSD
1372833,728,SSD4598,4598,2017-11-22,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Western Equatoria,Mundri West,Mundri,Bari,4.1577,30.4030,1,Sudan Tribune,Regional,"Rebels claimed government forces launched a coordinated attack on their positions in Bari, Medewu and Bangalo in Mundri, Equatoria, causing destruction and looting of civilians' properties.",0,1524053836,SSD
1372834,728,SSD4599,4599,2017-11-22,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Unity,Leer,Koch,Leer,8.2936,30.1326,1,Sudan Tribune; Radio Tamazuj; CTSAMM,Subnational-regional,"SPLA-IO attacked Leer town on 22 November, leading to the evacuation of the town by all international NGOs. Significant number of casualties. Government claimed 16 rebels and one government soldier were killed in the fighting.",17,1524053836,SSD
1372835,728,SSD4601,4601,2017-11-22,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Western Equatoria,Mundri West,Mundri,Mundri,5.3500,30.3167,2,Sudan Tribune,Regional,"Rebels claimed government forces launched a coordinated attack on their positions in Bari, Medewu and Bangalo in Mundri, Equatoria, causing destruction and looting of civilians' properties.",0,1524053836,SSD
1372836,728,SSD4602,4602,2017-11-22,2017,2,Violence against civilians,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),,7,17,Eastern Africa,South Sudan,Western Equatoria,Mundri West,Mundri,Mundri,5.3500,30.3167,2,Sudan Tribune,Regional,SPLA-IO rebels claimed government forces killed 15 civilians in Mundri county on the side of recent clashes between the two factions. Report dated 25 November - clashes were reported in the area on 22 November.,15,1524053836,SSD
1372995,728,SSD4597,4597,2017-11-21,2017,2,Strategic development,Government of South Sudan (2011-),,1,Murle Ethnic Militia (South Sudan),,4,14,Eastern Africa,South Sudan,Jonglei,Bor South,Makuac,Bor,6.2144,31.5620,3,Sudan Tribune; UNMISS,Other-regional,"Agreement: A peace declaration was signed between four Murle leaders and county commissionners at the Kuron peace village in Jonglei at a ""historic peace and reconciliation conference"" convened by UNMISS. The leaders vowed to improve the dire situation in the southeast region, resolving to address corruption and nepotism, the marginalization of minorities, cattle raiding and to improve relations with neighbouring communities. Date unclear - report dated 21 November.",0,1524053836,SSD
1372996,728,SSD4595,4595,2017-11-21,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Unity,Mayendit,Thonyor,Mayendit,8.1310,30.0148,2,Radio Tamazuj,Subnational,SPLA-IO claimed to have repulsed government attacks on their positions in various areas of Mayendit in Unity.,0,1524053836,SSD
1373209,728,SSD4594,4594,2017-11-20,2017,1,Violence against civilians,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Civilians (Uganda),7,37,Eastern Africa,South Sudan,Eastern Equatoria,Torit,Bur (Loronyo),Nesitu,4.5607,32.4972,1,Sudan Tribune; Eye Radio; Daily Monitor,Subnational-regional,"Unknown gunmen ambushed two vehicles along the Nimule-Juba road at Nesitu town, including an Ugandan commercial vehicle, leaving the driver wounded.",0,1524053837,SSD
1373215,728,SSD4590,4590,2017-11-20,2017,1,Battle-Non-state actor overtakes territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Unity,Leer,Koch,Leer,8.2936,30.1326,2,Sudan Tribune; Eye Radio; CTSAMM,Subnational-regional,"SPLA-IO took Rubkuai in Leer, southern Liech state on 20 November from government forces after a warning to humanitarian actors in the area the day before. They held the area Deputy Commissionner at an unclear date after capturing the area. He remained in custody as of January 2018. SPLA-IO maintained roadblocks and checkpoints throughout the area as of January 2018, hindering the free movement of people and goods.",0,1524053837,SSD
1373208,728,SSD4593,4593,2017-11-20,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Jonglei,Ayod,Wau,Ayod,8.1234,31.4289,2,Sudan Tribune; Radio Tamazuj,Subnational,"SPLA-IO rebels claimed to have repulsed a pro-government forces' attack on their positions in Ayod county in Jonglei's Wau over 19-20 November, inflicting ""heavy losses"" Dozens were wounded on their side. Several local sources confirmed the fighting while the spokesperson of the South Sudanese army denied the clashes.",5,1524053837,SSD
1373214,728,SSD4780,4780,2017-11-20,2017,2,Violence against civilians,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,Civilians (South Sudan),Government of South Sudan (2011-),7,27,Eastern Africa,South Sudan,Unity,Leer,Koch,Leer,8.2936,30.1326,2,Sudan Tribune; Eye Radio; CTSAMM,Subnational-regional,"SPLA-IO took Rubkuai in Leer, southern Liech state on 20 November from government forces after a warning to humanitarian actors in the area the day before. They held the area Deputy Commissionner at an unclear date after capturing the area. He remained in custody as of January 2018. SPLA-IO maintained roadblocks and checkpoints throughout the area as of January 2018, hindering the free movement of people and goods.",0,1524053837,SSD
1373267,728,SSD4879,4879,2017-11-19,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Eastern Equatoria,Magwi,Ifuotu,Iyiri,4.0500,32.5400,1,UNSC,Other,"On 19 November, SPLA-IO claimed to have clashed with SPLA forces advancing towards the Iyiri area of Magwi, Eastern Equatoria.",0,1524053837,SSD
1373410,728,SSD4591,4591,2017-11-19,2017,1,Strategic development,SPLA/M-In Opposition-Deng Gai: Sudanese Peoples Liberation Army/Movement-In Opposition (Deng Gai Faction),,3,,,0,30,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,Sudan Tribune,Regional,"Non-violent activity: A senior member of the SPLM-IO led by FVP Taban Deng Gai (Brig Gen. Charles Wani) resigned from his position, accusing the latter of contributing to the escalation of war in the country. Wani had joined the Deng Gai faction after SPLA-IO leader Riek Machar fled Juba in July 2016.",0,1524053837,SSD
1876530,728,SSD4592,4592,2017-11-19,2017,2,Strategic development,Police Forces of South Sudan (2011-),,1,Civilians (South Sudan),Protestant Christian Group (South Sudan),7,17,Eastern Africa,South Sudan,Warrap,Tonj North,Akop,Akop,8.3499,29.0832,1,Radio Tamazuj,Subnational,Arrests: Authorities in Akop County in Warrap arrested more than 150 members of the Seventh-day Adventist Church over 18-19 November. Residents complained that the Church attracted a large number of local residents compared to other denominations.,0,1538417030,SSD
